Geneid,"RNA STAR on dataset 4, 5, and others: mapped.bam"
RpS21,2510
CG2991,1462
CG31694,1141
CG8813,0
CG8814,592
Prx6005,38
CG31950,15
betaggt-II,145
NTPase,1064
lilli,87
Rbp9,8551
Ts,9
Rrp1,18
gammaTub23C,114
CG9641,118
CG3165,67
CG9643,37
Chd1,393
Bem46,319
okr,46
CG3558,394
CG17265,83
CG17224,293
CG17264,26
alpha4GT1,256
CG3542,57
Sf3b2,81
CG17219,103
GABPI,235
CG17258,1
SerRS,205
CG17260,55
cnir,224
CG17221,30
CG17261,3
FASN2,2
FASN1,3960
toc,964
PpD6,0
CG15403,0
ND-B14.5B,1693
Mad,573
gkt,0
Hydr2,707
CG44002,4
CG31698,0
CG15404,0
CG34393,62
CG3347,0
CG3332,0
CG9664,187
CG9663,98
CG3277,15
CG15406,0
Fign,4
CG8837,41
CG33281,60
CG33282,0
CG3285,0
CG15408,0
E23,30
CG8838,0
CG34394,1260
CG15412,30
CG9662,66
Ptpa,60
Sfp23F,0
CG42460,0
CG34175,0
pgant2,886
CG8840,0
CG31952,0
CG2772,17
Snx1,572
CG12795,179
Cog3,43
Sec5,86
CG3246,204
msl-2,92
ND-PDSW,972
Pif1,10
CG31776,1
pgant4,4
Thor,856
CG15414,396
tim,2788
CG31954,10
LeuRS,84
CG17593,212
CG3213,0
CG8851,0
Sr-CIV,0
CG8852,23
Spindly,3
IFT57,6
drm,113
CG43815,0
sob,13
odd,18
Dot,144
CG15418,5
for,1437
Drgx,72
Sfp24Ba,0
Sfp24Bd,0
Sfp24Bb,0
Sfp24Bc,0
CG16704,980
CG3513,115
Acp24A4,18
CG43165,6
CG16713,282
IM33,2687
CG3604,72
CG10031,411
CG42464,0
CG42465,0
Sfp24C1,0
CG42467,0
CG43145,0
CG2816,43
CG31778,255
CG31777,103
cutlet,12
CG31955,104
CG2818,92
lectin-24A,4
Shaw,655
CG10019,83
CG43707,406
CG43703,1
bowl,221
CG31960,0
bark,65
Reph,745
CG3407,19
slp1,60
slp2,76
CG3964,0
Cep97,115
CG31957,36
capu,114
fred,276
CG31773,0
CG43797,0
CG34176,0
CG15422,0
CG15423,0
CG43773,0
CG43774,0
ed,1575
Sr-CIII,1
Sr-CI,70
CG2955,0
Or24a,0
TBCC,91
lectin-24Db,69
CG3714,663
ft,75
CG3702,287
RpL40,3480
CG15425,0
Art2,0
tutl,541
bdl,4130
Atet,1643
CG15429,0
Traf4,129
CG17612,9
Vps53,79
Psf2,29
Tps1,1557
CG3652,148
l(2)k05819,163
CG33003,0
Dim1,67
CG15431,675
CG43055,0
CG34177,3
CG34178,0
CG43056,0
Sfp24F,0
CG15432,94
morgue,129
Elp3,60
MFS18,159
CG15439,24
CG15440,45
ND-B8,3
Gs1l,867
RpL27A,6322
mRpL27,97
CG15435,31
CG15443,123
CG15436,16
FIG4,22
ine,60
dpy,1708
HP6,2
BG642163,0
CG15635,0
CG43798,0
CG3355,0
CG11929,0
Bsg25A,0
Elba3,0
CG3251,0
CG34351,1335
Taf12L,0
CG15631,2
CG15630,1396
CG42523,0
CG3294,33
Clect27,594
CG15629,115
CG3225,36
CG15628,700
Fnta,165
Ir25a,9
tank,186
CG12194,369
mxt,1226
CG11927,72
mRpS2,76
Mon1,140
smog,703
Cf2,281
CG3008,262
CG15625,1
CG3036,3624
CG2837,75
hoe1,2055
hoe2,172
Sgs1,0
CG14044,6
mRpL24,123
betaggt-I,324
jet,144
Jon25Biii,0
Jon25Bii,0
Jon25Bi,0
Marcal1,3
CG34124,0
CG34125,111
eIF3i,1326
Scox,106
CG3756,28
l(2)05714,44
CG14043,86
mRpL28,379
Gmd,64
CG3792,172
CG8891,79
CG8892,40
CG34126,654
Rtnl1,7177
CG31917,0
Tfb5,449
CG3887,682
vkg,950
Col4a1,1366
SP555,0
CG14042,309
CG31650,75
CG33995,2233
CG44001,0
CG44000,0
CG9121,186
eIF3h,974
senju,85
CG14036,0
His3.3A,1222
CG31918,14
Rpn11,850
qtc,1697
RpL37A,4262
pgant5,1182
CG5828,28
CG4230,1637
ND-13A,1755
Msp300,1151
Cyp28d2,41
Cyp28d1,339
CG7742,9
CG14034,14
TpnC25D,7191
tkv,400
Cyp4ac1,30
Cyp4ac2,9
Cyp4ac3,7
Bsg25D,467
Bub1,55
vri,1409
CG14024,244
Ncoa6,229
cype,2918
CG14022,108
TotM,125
fusl,292
CG12512,104
nompC,16
H15,7
mid,7
CG14020,5
CG7382,183
cl,629
Vps52,107
CG6907,78
Cap-D3,20
CG31648,58
CG31915,109
CG7277,122
tomb,0
CG14015,265
Hel25E,942
Lam,415
Oscillin,251
CG14014,0
CG18269,0
CG14013,0
CG14017,15
GluRIIA,44
GluRIIB,0
CG14011,0
CG7251,0
CG18266,0
DIP-eta,190
Cyp6a16,3
DIP-theta,76
Hsp60C,0
CG12511,0
CG7236,13
CG14007,1
CG34011,0
CG11149,0
sip1,15
CG11030,267
CG14006,0
CG11147,1098
CG11029,7
obst-E,345
CG9171,1118
CG31913,0
CG14005,70
CG7239,144
CG11034,34
CG43307,0
CG31644,0
TrissinR,59
rau,70
CG44574,0
Sfp26Ac,0
CG43185,1
CG9029,11
Acp26Ab,0
Acp26Aa,0
CG9021,0
bchs,783
CG14000,0
CG9016,19
dsf,2
Sfp26Ad,0
Gpdh,5620
CG9044,126
CG13999,126
CG13998,0
Vm26Ab,0
Vm26Ac,0
Vm26Aa,0
psd,0
CG13992,1
Ucp4C,0
Ucp4B,1
chic,2936
eIF4A,17729
ifc,537
lid,391
Tsp26A,870
Gal,137
CG9098,42
H2.0,3
CG13996,0
CG9107,50
CG9109,8
mtm,84
CG9117,12
CG31643,15
ade2,354
slmo,106
CG34179,2779
CG12393,49
CG9135,235
CG13995,69
CG34180,162
ND-51,1293
CG13994,62
Fbw5,40
CG9147,55
CG9150,22
Pfdn1,128
CG9154,29
Kr-h2,517
Kr-h1,0
CG45075,902
CG9175,51
stai,2544
CG31642,6
Arpc4,310
WDR79,15
tctn,0
B9d2,31
CG9222,0
CG13991,0
Muc26B,0
CG31639,0
CG13989,0
smal,448
Ugt37b1,0
Ddr,157
AANATL2,96
CG13983,0
CG43922,0
CG13984,2
PDZ-GEF,348
Pez,65
Cpr,1103
CG9497,410
CG9498,232
ppk7,1
ppk14,0
CG9500,0
CG9505,14
slam,0
DIP-epsilon,1226
CG9507,83
CG42370,22
CG42369,212
CG13982,130
Tig,449
Fic,87
CG9527,270
retm,2396
frj,684
Rchy1,93
CG9531,242
mmy,1040
CG9536,196
Sec61alpha,1304
Daxx,101
KFase,260
epsilonCOP,213
Phf5a,36
CG31638,544
CG9547,94
CG9550,1
CG31637,1696
eya,475
IFT52,2
COX5B,3443
CG9596,23
COX5BL,12
Ent2,122
CG13766,165
CG11319,3792
CG11050,2556
DIP-iota,0
CG34345,0
Oatp26F,3
CG31635,539
Tango1,283
CG31633,108
CG31636,26
CG11070,156
CG13771,0
CG34310,0
cup,286
Galt,175
Spn27A,476
cort,3
Nse1,4
Nhe3,1507
CG11327,3
Tsp,355
AkhR,199
Aatf,25
homer,3213
Liprin-alpha,1002
TTLL3B,3
TTLL3A,5
CG11221,297
CG31910,1
CG44271,0
CG11322,0
LUBEL,52
CG17378,738
nrv1,3153
nrv2,14631
CG17376,0
CG17377,0
CG11236,73
CG17375,0
sens-2,10
Rca1,16
l(2)k09022,25
Nha1,17
Nlg2,143
CG13773,19
Rat1,32
Wee1,226
x16,506
CG32829,1
nop5,178
Hrb27C,4639
CG43232,6
CG18304,61
Fgop2,85
ihog,19
Gas41,22
SA,47
CG13775,3
CG3430,5
Atac1,26
CG10399,23
sip2,0
Coprox,6
smt3,921
snRNP-U1-70K,393
uif,671
CG43321,1
CG43322,15
ade3,686
Pcp,27
CG31908,245
MME1,25
Rab30,344
Caper,2026
milt,2195
Mnn1,1788
CG31907,0
Sem1,1498
Nuf2,1
CG11289,1
Pvf2,66
Pvf3,1506
MICU1,210
CG4496,10
CG4497,125
CG4502,1012
CG13784,4763
mEFG1,74
Ndae1,468
CG43799,4
CG43800,3
CG13786,0
Wnt4,38
CG31909,0
wg,36
Wnt6,53
Wnt10,18
ninaC,19726
CG5149,205
gudu,2
CG5160,50
CG5171,107
CG5177,797
CG5181,142
CG15818,1
chm,66
muc,2955
CG5958,722
CG5973,497
santa-maria,605
Gr28a,0
Gr28b,5
CG6055,216
Ziz,423
CG6441,0
Obp28a,665
RapGAP1,654
Spn28B,0
Cyp4d21,68
CG6739,262
Slob,568
Myo28B1,45
CG18585,0
CG7025,0
CG43235,0
Tep2,133
Tep3,292
Ntl,1
CG33296,55
CG13793,20
CG13794,103
CG13795,132
CG13796,875
CG31904,0
Acp1,528
CG7214,875
ATPsynGL,2
CG7203,11513
CG46025,33
CG7191,59
CG7179,0
Uro,0
CG7164,0
CG7154,39
CG7149,607
LKRSDH,410
Herp,483
r2d2,135
cdc14,498
LanB1,325
CG7115,430
Rack1,11175
mts,1624
CG14537,0
CG14535,66
lectin-28C,108
TwdlE,37
Proc,732
spz3,139
CG7102,7
SmE,106
CG34132,345
Spn28Da,1
Spn28Db,0
Snoo,514
CG7231,92
pes,781
CG7227,22
Sirup,2020
Wwox,45
Spn28Dc,143
CG12560,131
CG34010,5
Tg,27
CG7367,11
baf,553
Cka,2248
CCDC53,37
RpL36A,3406
CG7466,358
poe,167
MED20,28
Trf,28
Mcr,409
Bsg,1820
mon2,321
CG8673,1
CG12375,53
CG8668,220
PAPLA1,397
CG42762,3
CG42763,12
CG43394,406
CG31606,0
Rbsn-5,27
CG8498,462
Piezo,388
CG34134,133
CG8475,3567
CG8460,23
PGAP5,207
SLC5A11,398
CG8419,22
Su(var)205,389
Ssb-c31a,187
CG8372,97
CG8360,325
CG8353,54
CG8349,0
CG8292,3
Snx6,571
Pvr,312
Spn28F,0
CG14277,1266
CG43057,3
CG8086,189
Btk29A,927
wol,193
Scgalpha,205
CG7840,59
Ostgamma,194
Mettl14,30
CG7810,46
CG7806,25
mtsh,5
strat,207
CG7781,3381
CG14275,1023
CG14274,637
CG14273,0
CG7778,454
Mur29B,1
CG7627,83
RpS13,2187
CSN8,58
Pp2A-29B,1321
CG17292,142
Wdr82,51
CG13390,24
CG17294,69
AlaRS,195
CG13392,26
Rcd4,6
Dad1,99
CG13384,1155
CG42819,0
CG42820,0
Acp29AB,0
lectin-29Ca,0
Peritrophin-15b,1
Peritrophin-15a,0
CG13385,0
CG13386,6
CG31898,6
fy,16
emb,438
CG13397,60
CG13398,398
Akap200,228
grk,35
D12,8
Chrac-14,38
mus201,5
CG31897,1
U26,193
fu12,445
prg,52
d,39
CheA29a,1
CG43796,0
CG13088,18
CG43400,0
Dh31,559
Bace,0
CG13096,35
CG13097,53
PIG-U,118
mRpL51,69
Uba4,30
CG13091,0
Acer,436
lmgA,173
lmgB,0
CG17834,138
Sema1a,676
Glt,109
CG9287,1
CG9289,0
PrBP,708
Trs23,28
Hnf4,214
CG9314,1
raw,250
CG45307,0
CG12438,0
LManIII,0
LManIV,0
LManV,0
LManVI,0
CG42710,0
SoxN,406
CG32986,0
CG32987,0
CG32988,0
CG32983,0
CG9483,0
CG42713,0
CG34398,397
Tsp29Fa,22
Tsp29Fb,135
CG9510,325
CG9515,108
C1GalTA,358
CG31886,104
CG9525,0
CG32985,0
CG32984,0
CG18088,0
CG9541,36
CG13101,82
CG18662,0
rost,533
CG9555,3
alien,150
CG17906,0
CG18661,80
Try29F,14
CG9568,0
CG13102,1
Rcd-1r,0
CG9582,0
DIP-zeta,293
CG12439,0
Toll-4,0
CG31609,0
Or30a,0
CG32982,381
CG13108,103
CG9586,174
tai,933
aust,0
borr,1
lectin-30A,0
Ggamma30A,50939
CG17005,25
Cks30A,8
Eaat1,11249
CG3748,0
CG43350,0
CG13110,0
CG34181,0
Shawl,259
Aldh,6665
CG4438,3
Mco1,120
Fbp2,136
CG42847,1
FucTB,19
scat,26
CG3769,6
RpS28-like,0
numb,958
CG33723,0
Gdi,3224
CG33298,410
Oatp30B,1439
CG31883,1
CG17855,22
Cpr30B,10
CG13113,0
CG13114,0
jp,1932
CG3838,381
Mtpalpha,802
CG31709,0
gcm,1
CG3841,0
CG4382,0
gcm2,1
Trx-2,3922
GlcAT-S,691
CG31882,1
Apoltp,275
CG33299,0
Pka-C1,2086
hoip,166
pelo,348
CG31710,169
CG4364,359
Nckx30C,2737
CG13116,337
CG13117,2094
Cyp4e3,191
zf30C,150
Taf11,25
und,508
ppk18,0
CG4017,21
CG17633,0
ppk11,8
ppk16,0
IP3K1,154
CG4036,34
CG13123,5
nAChRalpha6,471
FKBP59,279
CG34183,37
CG4537,37
mtDNA-helicase,5
Bka,63
RpS2,1311
Muc30E,0
CG13124,854
Etl1,165
Srp54,198
yip2,807
CG5885,719
CG4598,170
CG4594,29
CG4592,40
TbCMF46,0
CG42366,11
CG42367,35
Cpr30F,3
CG31712,679
Apf,67
CG4619,91
CG5853,333
CG13126,38
CG4709,0
CG5846,32
CG4658,553
CG5850,545
Dref,219
RpL13,2932
bib,49
CG31875,14
SoYb,3
CG4747,1031
Trp1,1854
CG13131,0
CG13127,0
obst-B,128
CG33301,9
Cpr31A,0
Pen,6
Spn31A,28
CG44153,73
CG13133,314
CG34109,0
CG13135,3
CG4839,27
CG13137,0
Sur,6
CG31874,0
Ripalpha,145
RpL7,5809
CG34159,840
CG5734,855
CG5731,44
CG5727,46
CG4901,24
Npc1a,197
Prosalpha6,959
CG4908,3
CG5708,239
CG5694,63
eEF1delta,493
mthl15,23
me31B,323
chico,113
bsk,688
CG31717,310
Ror,8
CG5676,819
Pten,209
Rsf1,1301
REPTOR-BP,531
Mob3,82
CG4953,94
CG4957,16
Mulk,34
trk,1
Utx,72
CG34043,0
Ufd4,58
Hand,2
CYLD,160
CG13138,0
nmd,248
CG5390,374
CG4968,115
Cdk5alpha,411
l(2)SH0834,193
Usp14,233
CG4972,117
CG5381,46
CG4995,3
RnrL,12
Schip1,89
CG5037,134
GATAd,187
SamDC,149
CG31715,257
Sps2,185
CG5022,29
CG34367,57
CG5367,0
CG5045,331
Cand1,71
pim,0
lft,389
CG5056,88
rho-5,50
CG33303,532
dpr19,518
gny,76
CG5096,1
Cdk1,0
mRpS7,131
da,602
Mdh1,1954
Cnot4,409
LSm-4,576
CG17768,0
Ir31a,4
Ip259,662
RpS27A,5080
CG5355,265
Klp31E,144
RfC3,5
pie,0
CG5168,374
SmB,58
KdelR,1131
CG5188,27
Bug22,161
TfIIB,147
TBC1D16,169
holn1,53
STUB1,171
Nse4,8
loh,21
ppk10,0
LManI,21
LManII,100
RluA-1,2441
RluA-2,164
Grip75,28
CG7456,227
CG6144,447
CG13144,16
Myo31DF,248
CG6094,62
CG7384,70
Fatp,2290
Lrr47,25
Lip4,411
CG18301,0
CG18302,101
Trim9,334
CG6138,1
w-cup,0
CG34160,0
CG34161,0
CG7329,0
CG31872,0
CG18284,0
CG17097,0
CG17098,0
CG45690,0
CG31871,10
CG17104,92
CG17105,0
CG17107,239
CG7299,345
CG7296,468
CG7294,4
CG17108,127
CG7300,286
Lip1,0
Lip2,18
CG6415,153
CG6431,1
CG6443,111
CG17118,0
EMC3,196
Dpy-30L1,9
Nup107,12
Vha16-5,0
CG12299,217
CG6729,34
CG17124,1922
CG6495,129
Ubc2,638
CG6724,28
CG17127,7
CG31869,435
CG31870,0
Nos,657
CG6508,0
CG17134,0
CG6700,676
CG17140,0
CG17139,4
Porin2,3
porin,12016
SmydA-3,18
Dnz1,251
aurB,0
Stam,236
CG12517,0
CG14071,0
CG14070,0
CG7309,0
CG14069,0
dpr2,179
CG14072,0
CG33129,1273
YL-1,43
CG16743,85
abo,9
ATPsynG,4987
SCAR,788
piwi,0
CG12253,13
CG16833,350
aub,0
lectin-33A,0
RpL9,3235
Nup154,37
Art8,24
dUTPase,64
Samuel,165
Acp32CD,0
CG14913,0
CG18666,0
CG14915,0
CG43725,0
AstC,241
AstCC,31
CG16854,76
Wdr59,64
Ge-1,86
Reps,494
l(2)gd1,207
CG6201,21
Gr32a,8
CG6230,105
CG14921,1
Csl4,53
Nup160,0
RfC38,21
CG4751,92
hgo,156
Gyc32E,9
CG31867,1
CG6287,1369
Ca-beta,426
Vm32E,1
CG4788,36
ab,276
cmet,0
cana,99
CG33695,56
Ppt2,300
mre11,27
Osi21,0
CG14926,0
salr,36
salm,32
sala,0
CG43355,3
CG6488,39
spz4,5
Dlg5,885
CG4970,0
CG14929,0
CG14930,0
CG43153,0
CG31705,1046
CG31706,396
CG34162,0
CG43438,0
kek2,419
Mst33A,0
Acp33A,0
spag4,0
CG6614,0
CG12307,0
CG4983,0
CG43167,0
CG44477,0
CG4988,0
Vha100-5,0
CG42470,0
CG42471,0
Sfp33A1,0
CG14931,0
CG14932,0
Tsp33B,0
CG14937,14
crol,1993
CycY,472
Pde1c,1904
esc,14
CG45011,0
CG45012,1
Sfp33A4,0
Sfp33A2,0
Sfp33A3,1
CG31704,209
CG44008,167
CG14933,2340
CG42486,4
Mal-B1,18
Mal-B2,497
CG42751,24
Or33a,0
Or33b,0
Or33c,3
Crys,4429
CG16964,0
CG16965,8
CG6686,1879
CG34163,82
zuc,1
dgt2,39
escl,1
Ada1-2,6
CG18789,11
Qtzl,25
Ada1-1,5
CG18787,18
CG12264,176
CG6746,402
Rh5,862
CG6734,63
dmGlut,199
CG18788,0
Tom70,76
CG6766,128
CG6785,0
CG6770,8263
Plzf,55
CG14945,812
JhI-21,180
RpL7-like,251
CG34164,0
Rab3-GAP,188
firl,65
CG14947,5
prd,0
Pex19,672
CG6712,21
Mt2,2
Ced-12,108
Patsas,236
ThrRS,352
Rab6,977
Phae1,0
Phae2,0
CG17211,28
rho-6,11
Gr33a,4
CG31760,784
CG31861,1
ZnT33D,23
CG17217,0
CG6583,292
crok,337
bru1,1289
atilla,680
CG31759,21
CG31862,11
CG43813,8
bru2,383
CG17010,0
Pkd2,2
vir-1,3482
CG6405,4
CG5446,124
CG6388,32
CG5435,4
SC35,495
eRF3,1181
Oatp33Ea,26
CG5421,2
Oatp33Eb,0
CG5418,0
bun,4935
t-cup,1
nub,23
Ref2,0
pdm2,3
CG15485,0
CCT4,333
CG6153,67
CG5780,15
PICK1,56
CG5781,0
CG17036,8
CG5776,58
spict,370
CG15484,0
CG6180,659
CG5787,73
Pih1D1,122
MRP,862
CG15483,0
kek1,688
ACXC,10
ACXB,0
ACXA,0
ACXE,0
CG16800,0
Vha68-2,1285
Vha68-3,0
CG12404,224
Vha68-1,4534
Tor,101
CG9934,601
A16,47
CG9932,2490
CG5142,4
CG43050,0
CG5122,1
CG9928,839
CG16978,1685
Pk34A,0
kmg,0
DnaJ-H,1112
Sirt1,218
Sfmbt,281
CG43925,0
CG5439,74
CG5287,213
CG31849,49
CG5458,2
CG16974,1016
Edem2,595
CG16972,34
Pect,3709
CG15482,1
kek4,89
CG9426,453
mRF1,27
Ski6,15
CG16812,85
CG15480,0
CG16813,0
CG16815,0
Prosalpha6T,0
Mabi,12
CG5867,5971
CG5945,1750
CG16820,97
l(2)k05911,2
Naa20B,0
CG31730,0
CG44085,881
CG31848,1
Drep4,516
Uvrag,163
CG31729,416
CG16824,10
CG43778,2148
CG16825,0
CG43779,20
CG16826,663
CG9395,458
CG9377,3
Nnp-1,122
CG6523,334
Tap42,33
CG31855,446
ND-B22,1514
Bdp1,0
CG6565,233
CG9302,39
beta'COP,343
loqs,1711
Ing5,71
CG7099,11
RpL24,5840
CG16957,0
CG10859,0
CG7110,45
Vm34Ca,0
CG16848,0
CG16956,0
CG42784,0
CG43850,76
Tehao,21
CG9267,63
Hsp60D,0
CG42809,3
CG42810,5
CG46308,501
B4,4326
CG33640,1
CG33641,1
CG33642,0
CG33643,0
CG33644,0
CG33645,0
CG15638,0
CG16852,0
CG9263,0
CG16853,0
kuz,840
CG9254,0
ics,311
CG18507,363
CG31814,285
CG7311,0
CG9014,0
CG31813,0
TM9SF4,565
CG43376,0
CG9008,577
p38b,708
CG16890,97
CG31731,327
CG16863,9
Sec71,186
CAH1,1728
Adat1,141
CG16865,72
CG16888,0
Sos,119
b,782
tam,19
Arpc1,155
Orc5,11
DNApol-gamma35,0
GatC,758
RpII33,18
mRpS23,45
CenG1A,729
CG33307,27
CG33306,0
CG8997,1
CG7916,2
CG7953,4
CG7968,0
Smg5,1434
Ance,67
Ance-2,19
Acyp,0
Ance-3,277
CG16886,117
CG42711,239
CG16885,1900
CG16884,1294
NimA,15
NimB1,29
NimB2,496
NimB3,25
NimB4,55
NimB5,231
He,2
NimC1,221
Cyp28a5,444
NimC2,94
rk,19
CG42692,0
bgm,325
NimC3,6
hll,186
CG18095,1
nAChRalpha5,1055
NimC4,408
CG46301,128
CG15293,733
CG31769,328
CG43332,0
CG43333,3
Dyrk2,1456
wb,68
CG32971,0
ms(2)34Fe,1
CG33090,369
CG15286,1
Send2,0
mTTF,83
l(2)34Fc,1148
CG43052,0
l(2)34Fd,13
Rab14,507
Pgant35A,64
spel1,88
ppk,13
elB,171
Pburs,5
Cpr35B,0
CG15283,0
noc,1091
CG33648,0
CG4218,0
CG3473,0
CG42680,1
osp,514
Adhr,0
Adh,63615
CG15282,184
CG34165,233
CG42685,0
CG31835,0
CG31775,0
CG42585,0
CG42586,0
CG34166,433
CG42681,1
CG42587,2
CG4691,0
CSN1a,0
CG4701,0
CG4650,177
CG18636,1
CG18420,0
CG33308,0
CG33309,0
CG42682,0
CG15279,148
CG4480,0
CG15278,0
ProtA,0
ProtB,0
CG42313,285
CG3491,0
mol,805
DCTN5-p25,142
l(2)35Be,22
NC2beta,44
THG,30
l(2)35Bd,108
GABA-B-R1,799
CG33310,2
CG31832,0
yellow-c,1010
CIAPIN1,769
Su(H),132
ck,72
CG33679,8
TfIIS,145
solo,0
vas,1
vig,2233
CG15270,310
CG15269,0
stc,295
CG4168,288
Sfp35C,0
CG43230,2
ZnT35C,3
dao,260
Pol32,29
l(2)35Cc,59
yuri,117
Cul3,470
UK114,930
CG15263,0
CG15260,0
ms(2)35Ci,0
CG15262,0
nht,0
esg,15
CG15258,0
CG44869,0
wor,0
CG4161,0
sna,0
Tim17b2,0
lace,573
Skadu,0
CG15256,0
kek3,329
CG15255,0
Semp1,0
CG15254,0
CG15253,0
CG11865,0
Or35a,4
CG7631,0
CG18480,0
CG4587,1585
CG44141,0
CG18477,0
CG18478,0
CG43923,0
CG44140,1
CG31780,0
CG31827,0
CG43924,0
CycE,17
ND-B17,1273
Mtr4,59
Gli,205
CG3793,507
wek,110
Ku80,11
CG31826,23
CG43760,0
CG18109,0
CG42876,29
CG18518,0
CG13243,0
Tektin-A,0
CG42792,5
CG7653,0
CG44475,0
Tep1,0
CG31735,0
CG31823,0
CG31821,1
beat-Ib,404
CG13244,1
CG4793,0
CG12448,0
CG18063,1
CG10839,0
beat-Ic,633
CG34167,0
CG13245,0
CG43816,5
CG31820,0
BicC,0
CG45084,0
beat-Ia,212
CG4891,0
CG4892,0
CG34168,0
Ca-alpha1D,574
CG31819,0
CG42817,581
CG42818,0
CG46309,6255
PRL-1,0
EndoGI,234
twe,6
CG4935,15
crp,633
pkaap,212
CG17329,3
CG13258,2
Cyp303a1,4
heix,301
CG17328,11
GMF,293
c(2)M,0
CG5861,186
Syx5,278
cni,651
fzy,0
cact,2786
CG4278,31
mRpL4,107
CG4440,1
CG31817,0
CG42266,1
CG44405,0
chif,155
CG42231,0
CG4455,248
CaBP1,310
jhamt,16
CG5888,258
Idgf1,79
Idgf2,280
Idgf3,70
dac,220
CG4580,2
Tpr2,2217
CG5953,1659
CG31816,0
CG42389,779
CG5968,0
CG31815,8
CG4631,18
Trpgamma,15
her,103
squ,12
grp,202
CG31807,0
CG33552,2
CG31808,11027
Cyt-c-d,11
Cyt-c-p,10873
VhaSFD,1687
CG31812,44
CG17996,137
Prosbeta4,244
CG17904,74
glu,22
ChLD3,0
LSm7,84
BuGZ,515
yellow-b,174
ppk17,0
Mhc,19045
Cyt-b5-r,1733
CG17928,117
Ugt36Ba,0
Ugt36Bb,0
Ugt36Bc,122
CG13280,3
CG13272,0
mdy,300
Cse1,52
AspRS-m,124
CG13282,5
CG13283,8
SclB,0
SclA,29
CG13284,244
CG31810,3
CG31809,34
CG6012,1
CG32832,0
CG31743,0
CG34313,1763
CG6115,628
tweek,190
CG42556,10
CG31805,1
CG12288,19
ApepP,54
beat-IIIb,881
CG44406,0
CG31806,3
CG6304,0
CG15136,0
CG12620,0
CG31784,0
beat-IIIa,381
CG34106,0
CG34169,4
Gr36a,0
Gr36b,0
Gr36c,0
CG31750,0
beat-IIIc,856
CG15140,0
CG6380,0
CG34170,0
CG45691,0
CG31804,0
Lrch,492
CLIP-190,1881
Rpb11,37
CG15141,65
CG31803,0
Dif,638
CG5043,0
CG33928,0
dl,432
CG5050,2
SPH93,8
CG18563,0
BicD,859
Sgt,427
Aac11,442
fws,67
CG5110,326
GCS2beta,293
CG5131,26
CG43645,0
CG43221,13
CG43220,9
qua,9
CG15142,0
mEFTs,227
Dhc36C,3
CG15143,0
CG15144,0
CG15145,0
CG7094,0
Oli,112
CG6870,955
Sytalpha,787
CG15147,0
CG43054,0
CadN,1003
CG43231,1
CadN2,292
CG42830,1
CG43271,0
btv,4
CG5674,62
CG5681,0
Prosbeta5R2,0
CG5693,0
CG42659,0
CG42634,8
CG42635,0
CG31740,5
elfless,4
rdo,279
Arr1,23721
ninaD,190
CG31741,0
CG15153,0
CG5755,0
CG44476,0
CG15152,1
CG5758,1644
CG31785,0
kel,1118
Socs36E,1033
CG17681,9
CG15155,9
CG5783,68
CG7200,43
CG42750,360
Ptp36E,246
CG31802,5
CG31788,2
CG31787,2
CG43362,0
Sfp36F,0
CG5790,0
CG43354,0
Fas3,980
Acp36DE,0
CG34171,43
RpS26,7364
ncm,31
bsf,118
Ntf-2r,0
CG10283,67
grnd,399
kon,121
CG10178,146
CG10211,111
Pde11,1525
CG15160,101
amos,0
CG10413,1069
CG31789,0
CG10333,53
Atac2,8
CG15161,3
MESR3,483
Cyp310a1,0
CG43338,0
CG43339,0
Mst36Fb,0
Mst36Fa,1
CG31751,606
tos,3
msl-1,289
CG10336,9
CG10383,311
CG10338,365
CG10341,30
CG10376,276
CG10343,100
Jwa,758
Faf2,674
Grip71,6
Irk3,25
CG10348,58
CG42752,0
CG15167,0
ham,42
CG43814,0
CG10570,0
CG42502,20624
CG17325,0
CG42305,2094
CG17324,5
CG17323,248
CG17322,21
CG17597,71
ScpX,377
CG10600,122
CG31752,5
CG33120,41
CG17321,242
CG10602,194
mRpL13,91
tup,137
ssp3,102
CG46304,2
CG10428,49
Nedd8,522
CG10621,762
CG10623,331
Nak,667
Tango6,8
L2HGDH,247
CG10431,18
Swip-1,1710
CG15168,132
CG15170,0
CG15169,4
CG10650,16
CG31792,0
CG31793,163
RpL30,3804
robl37BC,0
CG15172,0
Sidpn,75
hook,200
CG31800,65
mib2,301
Catsup,261
Ttc19,99
Acn,376
CG10470,59
l(2)37Bb,28
Rpn3,703
CG10492,190
Phlpp,1
CG10495,13
CG10702,68
CG17343,11
CG17572,69
CG10700,0
Lim3,107
CG17344,0
CG43731,0
amd,87
CG10561,218
Ddc,886
l(2)37Cc,774
l(2)37Cb,11
l(2)37Cd,34
AsnRS,282
DCTN6-p27,55
l(2)37Cg,5
brat,1285
CG17568,53
CG42688,0
CG46059,0
gammaTub37C,0
pigeon,157
drl,143
CG31797,0
CG17564,0
CG10750,0
dnt,53
CG13086,35
CG17349,0
CG17350,42
fon,1616
CG17549,876
CG17544,168
CG31798,0
Pax,241
Lectin-galC1,2
lectin-37Da,0
lectin-37Db,3
CG16771,75
CG13085,4
RtcB,11
Rab9,483
CG10237,1267
RanGAP,31
Hs2st,229
Top2,130
